assigned_gid,video,frame,local_track_id,compared_to_gid,cosine_sim,hist_sim,iou
3,Video_4.mp4,98,43,0,0.50731015,0.39215894936614104,0
3,Video_4.mp4,98,43,1,0.47537696,0.15533942254903993,0
3,Video_4.mp4,98,43,2,0.49263504,0.16816592840657738,0
3,Video_4.mp4,98,43,3,0.99299604,0.9954838707582228,0
unk3423,Video_4.mp4,98,45,0,0.5114993,0.09680279113031867,0
unk3423,Video_4.mp4,98,45,1,0.5729604,0.04618944640446264,0
unk3423,Video_4.mp4,98,45,2,0.54909027,0.017372389998895246,0
4,Video_4.mp4,99,41,0,0.4826337,0.17431468666919808,0
4,Video_4.mp4,99,41,1,0.5279118,0.15979636337619857,0
4,Video_4.mp4,99,41,2,0.552262,0.05841291133485015,0
4,Video_4.mp4,99,41,3,0.7061409,0.626085714585309,0
4,Video_4.mp4,99,41,4,0.9873601,0.9941129453551386,0
3,Video_4.mp4,99,43,0,0.517045,0.3994736858266079,0
3,Video_4.mp4,99,43,1,0.47872484,0.13798438587652653,0
3,Video_4.mp4,99,43,2,0.4962616,0.13863338725882357,0
3,Video_4.mp4,99,43,3,0.988338,0.9832162893375989,0
unk3426,Video_4.mp4,99,45,0,0.5114993,0.09595933691663576,0
unk3426,Video_4.mp4,99,45,1,0.5729604,0.04369327013135235,0
unk3426,Video_4.mp4,99,45,2,0.54909027,0.018474055558189473,0
4,Video_4.mp4,100,41,0,0.49908996,0.17874744022802522,0
4,Video_4.mp4,100,41,1,0.4941743,0.18267492076035777,0
4,Video_4.mp4,100,41,2,0.5183241,0.062081117737997536,0
4,Video_4.mp4,100,41,3,0.6862037,0.6578846709735875,0
4,Video_4.mp4,100,41,4,0.9691319,0.9912596363104762,0
3,Video_4.mp4,100,43,0,0.51383495,0.398388920927698,0
3,Video_4.mp4,100,43,1,0.4880448,0.16710645811458955,0
3,Video_4.mp4,100,43,2,0.50263894,0.20072876201553233,0
3,Video_4.mp4,100,43,3,0.9922802,0.9774865904647857,0
unk3429,Video_4.mp4,100,45,0,0.5114993,0.10848377139612966,0
unk3429,Video_4.mp4,100,45,1,0.5729604,0.0622460952212551,0
unk3429,Video_4.mp4,100,45,2,0.54909027,0.021333660350363836,0
4,Video_4.mp4,101,41,0,0.5070591,0.186369827190033,0
4,Video_4.mp4,101,41,1,0.48024753,0.1775226508771351,0
4,Video_4.mp4,101,41,2,0.49301714,0.06785442823734962,0
4,Video_4.mp4,101,41,3,0.6869798,0.6352144707290167,0
4,Video_4.mp4,101,41,4,0.9724678,0.9944910530099347,0
3,Video_4.mp4,101,43,0,0.5263912,0.3905859814304734,0
3,Video_4.mp4,101,43,1,0.5094017,0.15349158285865752,0
3,Video_4.mp4,101,43,2,0.52017367,0.16062360817163726,0
3,Video_4.mp4,101,43,3,0.9905625,0.9880717791277219,0
unk3432,Video_4.mp4,101,45,0,0.5114993,0.09389669501765495,0
unk3432,Video_4.mp4,101,45,1,0.5729604,0.054215894903549576,0
unk3432,Video_4.mp4,101,45,2,0.54909027,0.020962223587728285,0
4,Video_4.mp4,102,41,0,0.51589787,0.19782714985864633,0
4,Video_4.mp4,102,41,1,0.4981969,0.19830531816330016,0
4,Video_4.mp4,102,41,2,0.5022701,0.07067540988797848,0
4,Video_4.mp4,102,41,3,0.693569,0.6264236991748314,0
4,Video_4.mp4,102,41,4,0.9840709,0.9935239628837166,0
3,Video_4.mp4,102,43,0,0.519215,0.3967756613831609,0
3,Video_4.mp4,102,43,1,0.49693385,0.1641980177816692,0
3,Video_4.mp4,102,43,2,0.50500405,0.1762151657268442,0
3,Video_4.mp4,102,43,3,0.9905325,0.9923862319594219,0
unk3435,Video_4.mp4,102,45,0,0.5114993,0.08706562137614546,0
unk3435,Video_4.mp4,102,45,1,0.5729604,0.06301296722040577,0
unk3435,Video_4.mp4,102,45,2,0.54909027,0.020120008457754197,0
4,Video_4.mp4,103,41,0,0.5319931,0.1960085630562302,0
4,Video_4.mp4,103,41,1,0.51807344,0.17885403406582465,0
4,Video_4.mp4,103,41,2,0.5137516,0.06513626646198174,0
4,Video_4.mp4,103,41,3,0.6908304,0.582844364386988,0
4,Video_4.mp4,103,41,4,0.98690724,0.9939954177993173,0
3,Video_4.mp4,103,43,0,0.5001856,0.38196561611127283,0
3,Video_4.mp4,103,43,1,0.4833261,0.13798099223236582,0
3,Video_4.mp4,103,43,2,0.500756,0.12485074158612204,0
3,Video_4.mp4,103,43,3,0.9932879,0.9868786691311543,0
unk3438,Video_4.mp4,103,45,0,0.5114993,0.07954669198866039,0
unk3438,Video_4.mp4,103,45,1,0.5729604,0.05130631817365792,0
unk3438,Video_4.mp4,103,45,2,0.54909027,0.012842957453366388,0
4,Video_4.mp4,104,41,0,0.5383904,0.21117312708627745,0
4,Video_4.mp4,104,41,1,0.5379157,0.19876900017575852,0
4,Video_4.mp4,104,41,2,0.5244519,0.06900226441415691,0
4,Video_4.mp4,104,41,3,0.6851793,0.5798572680214922,0
4,Video_4.mp4,104,41,4,0.99272895,0.9903362406868496,0
3,Video_4.mp4,104,43,0,0.4943702,0.39818724396250854,0
3,Video_4.mp4,104,43,1,0.479949,0.17829917483373542,0
3,Video_4.mp4,104,43,2,0.4943583,0.16500653546770672,0
3,Video_4.mp4,104,43,3,0.991709,0.9794211025258676,0
unk3441,Video_4.mp4,104,45,0,0.5114993,0.08890890327028497,0
unk3441,Video_4.mp4,104,45,1,0.5729604,0.0542297536809777,0
unk3441,Video_4.mp4,104,45,2,0.54909027,0.014541589429419095,0
4,Video_4.mp4,105,41,0,0.5279512,0.21746184322943965,0
4,Video_4.mp4,105,41,1,0.5629777,0.19239511264666506,0
4,Video_4.mp4,105,41,2,0.53448856,0.06629853179417293,0
4,Video_4.mp4,105,41,3,0.6690197,0.5508929086433981,0
4,Video_4.mp4,105,41,4,0.98955446,0.9950350033798738,0
3,Video_4.mp4,105,43,0,0.4962439,0.3978551713918198,0
3,Video_4.mp4,105,43,1,0.48127055,0.17056488676049678,0
3,Video_4.mp4,105,43,2,0.49624744,0.14972131616627093,0
3,Video_4.mp4,105,43,3,0.993679,0.9945683681789622,0
unk3444,Video_4.mp4,105,45,0,0.5114993,0.08227330533028404,0
unk3444,Video_4.mp4,105,45,1,0.5729604,0.03738872761259366,0
unk3444,Video_4.mp4,105,45,2,0.54909027,0.011259277865914779,0
4,Video_4.mp4,106,41,0,0.53321755,0.21614135088072753,0
4,Video_4.mp4,106,41,1,0.5811287,0.19307333699848794,0
4,Video_4.mp4,106,41,2,0.5583025,0.0713665220078518,0
4,Video_4.mp4,106,41,3,0.6777719,0.5373012442449694,0
4,Video_4.mp4,106,41,4,0.99010146,0.9982818305219444,0
3,Video_4.mp4,106,43,0,0.48753417,0.4001498719537102,0
3,Video_4.mp4,106,43,1,0.4691472,0.17883822678980982,0
3,Video_4.mp4,106,43,2,0.47712278,0.14826995533882642,0
3,Video_4.mp4,106,43,3,0.99134296,0.9964991836010874,0
4,Video_4.mp4,107,41,0,0.5338128,0.21773083515776886,0
4,Video_4.mp4,107,41,1,0.57995963,0.17724323344595233,0
4,Video_4.mp4,107,41,2,0.5690111,0.060411440078791845,0
4,Video_4.mp4,107,41,3,0.674914,0.5272166829311926,0
4,Video_4.mp4,107,41,4,0.9911462,0.9916841650172957,0
3,Video_4.mp4,107,43,0,0.48342782,0.38719219060283244,0
3,Video_4.mp4,107,43,1,0.46624684,0.15276740160693494,0
3,Video_4.mp4,107,43,2,0.46946412,0.12023978280119871,0
3,Video_4.mp4,107,43,3,0.99421644,0.9940006644918383,0
4,Video_4.mp4,108,41,0,0.528319,0.23144822051362524,0
4,Video_4.mp4,108,41,1,0.54914284,0.19591685617372914,0
4,Video_4.mp4,108,41,2,0.5499631,0.06666646557117764,0
4,Video_4.mp4,108,41,3,0.68379045,0.5569395086577874,0
4,Video_4.mp4,108,41,4,0.9866375,0.9970397368601974,0
3,Video_4.mp4,108,43,0,0.48163578,0.38810490543433623,0
3,Video_4.mp4,108,43,1,0.46396226,0.16404883397417994,0
3,Video_4.mp4,108,43,2,0.46513224,0.13296173378922316,0
3,Video_4.mp4,108,43,3,0.98801094,0.9960243793135136,0
4,Video_4.mp4,109,41,0,0.5317167,0.2586623485921457,0
4,Video_4.mp4,109,41,1,0.5492012,0.23495289562480562,0
4,Video_4.mp4,109,41,2,0.5479758,0.07837897979739003,0
4,Video_4.mp4,109,41,3,0.70798004,0.5792309187572179,0
4,Video_4.mp4,109,41,4,0.9898959,0.9905355018928532,0
3,Video_4.mp4,109,43,0,0.49068117,0.39072966487055844,0
3,Video_4.mp4,109,43,1,0.46726757,0.1811711704732276,0
3,Video_4.mp4,109,43,2,0.47940344,0.1477057101420464,0
3,Video_4.mp4,109,43,3,0.9899841,0.992876468088429,0
4,Video_4.mp4,110,41,0,0.5242722,0.2630134752528973,0
4,Video_4.mp4,110,41,1,0.525335,0.2310967355135252,0
4,Video_4.mp4,110,41,2,0.53306794,0.07511005594326473,0
4,Video_4.mp4,110,41,3,0.7166521,0.5659835563654879,0
4,Video_4.mp4,110,41,4,0.9884059,0.9967027066532255,0
3,Video_4.mp4,110,43,0,0.48904032,0.39553236412413206,0
3,Video_4.mp4,110,43,1,0.46582493,0.17539885701648356,0
3,Video_4.mp4,110,43,2,0.47077355,0.13297858642933402,0
3,Video_4.mp4,110,43,3,0.9937973,0.9968610524509239,0
4,Video_4.mp4,111,41,0,0.53315496,0.2692251059513566,0
4,Video_4.mp4,111,41,1,0.51346606,0.23762902232092362,0
4,Video_4.mp4,111,41,2,0.53502834,0.08030731805799232,0
4,Video_4.mp4,111,41,3,0.7132571,0.5862987872361543,0
4,Video_4.mp4,111,41,4,0.98948765,0.9970904187912245,0
3,Video_4.mp4,111,43,0,0.49714345,0.39105578887761056,0
3,Video_4.mp4,111,43,1,0.476192,0.1720028638904616,0
3,Video_4.mp4,111,43,2,0.474901,0.13559270934991188,0
3,Video_4.mp4,111,43,3,0.9900797,0.9960711539357536,0
4,Video_4.mp4,112,41,0,0.54306823,0.2737341234039462,0
4,Video_4.mp4,112,41,1,0.5150606,0.24549620789439677,0
4,Video_4.mp4,112,41,2,0.5369597,0.08517337974325295,0
4,Video_4.mp4,112,41,3,0.7172157,0.5967438675633406,0
4,Video_4.mp4,112,41,4,0.99104786,0.9954558250739214,0
3,Video_4.mp4,112,43,0,0.49621746,0.39299956972145145,0
3,Video_4.mp4,112,43,1,0.479889,0.1749019259908497,0
3,Video_4.mp4,112,43,2,0.47984672,0.13679728505658678,0
3,Video_4.mp4,112,43,3,0.9920746,0.9975562937333028,0
4,Video_4.mp4,113,41,0,0.53783405,0.2788467696646828,0
4,Video_4.mp4,113,41,1,0.5065092,0.24431886866670122,0
4,Video_4.mp4,113,41,2,0.5218165,0.08505329736107585,0
4,Video_4.mp4,113,41,3,0.7209637,0.5787629663157692,0
4,Video_4.mp4,113,41,4,0.9931683,0.9971096351354378,0
3,Video_4.mp4,113,43,0,0.5025386,0.38357865716194395,0
3,Video_4.mp4,113,43,1,0.4773484,0.15589534983341036,0
3,Video_4.mp4,113,43,2,0.47691324,0.11266810723137312,0
3,Video_4.mp4,113,43,3,0.9912014,0.9954151769239933,0
0,Video_4.mp4,113,48,0,0.7074547,0.17455446914604697,0
0,Video_4.mp4,113,48,1,0.521677,0.2017166418678408,0
0,Video_4.mp4,113,48,2,0.56327474,0.07320369037074384,0
4,Video_4.mp4,114,41,0,0.5476572,0.6947152451951708,0
4,Video_4.mp4,114,41,1,0.5046685,0.2603740091865522,0
4,Video_4.mp4,114,41,2,0.5237916,0.09209840370300376,0
4,Video_4.mp4,114,41,3,0.703776,0.5606690708314029,0
4,Video_4.mp4,114,41,4,0.9916313,0.9860615535405884,0
3,Video_4.mp4,114,43,0,0.50728047,0.19825371140739376,0
3,Video_4.mp4,114,43,1,0.48136023,0.1659509759017819,0
3,Video_4.mp4,114,43,2,0.46461463,0.13391277624393536,0
3,Video_4.mp4,114,43,3,0.98097587,0.9940337598934842,0
0,Video_4.mp4,114,48,0,0.9999999,0.9622980903788453,0
0,Video_4.mp4,114,48,1,0.521677,0.23125787891609667,0
0,Video_4.mp4,114,48,2,0.56327474,0.05311051789562538,0
4,Video_4.mp4,115,41,0,0.55184424,0.5989832769312979,0
4,Video_4.mp4,115,41,1,0.49823502,0.26388526071768786,0
4,Video_4.mp4,115,41,2,0.52314746,0.0894057895394937,0
4,Video_4.mp4,115,41,3,0.6966438,0.5637447761312294,0
4,Video_4.mp4,115,41,4,0.99590486,0.9956950811169598,0
3,Video_4.mp4,115,43,0,0.51298034,0.14964837975038117,0
3,Video_4.mp4,115,43,1,0.49823725,0.1585573316875697,0
3,Video_4.mp4,115,43,2,0.4846934,0.1209120262539773,0
3,Video_4.mp4,115,43,3,0.98482937,0.993887955408913,0
0,Video_4.mp4,115,48,0,0.9999999,0.9788784673998706,0
0,Video_4.mp4,115,48,1,0.521677,0.2688819759081889,0
0,Video_4.mp4,115,48,2,0.56327474,0.06273588214845469,0
4,Video_4.mp4,116,41,0,0.54123056,0.5653197732282826,0
4,Video_4.mp4,116,41,1,0.4861936,0.2776118837158778,0
4,Video_4.mp4,116,41,2,0.5196929,0.09042736605427082,0
4,Video_4.mp4,116,41,3,0.6840804,0.5169944056943766,0
4,Video_4.mp4,116,41,4,0.9938588,0.9935121292604115,0
3,Video_4.mp4,116,43,0,0.53038657,0.14759336646054533,0
3,Video_4.mp4,116,43,1,0.4827243,0.1570449981116949,0
3,Video_4.mp4,116,43,2,0.48914674,0.12296276370800134,0
3,Video_4.mp4,116,43,3,0.98634744,0.995085550989054,0
0,Video_4.mp4,116,48,0,0.9999999,0.9622629335546542,0
0,Video_4.mp4,116,48,1,0.521677,0.2906880712589003,0
0,Video_4.mp4,116,48,2,0.56327474,0.0683277903991737,0
4,Video_4.mp4,117,41,0,0.55419993,0.5250352216184612,0
4,Video_4.mp4,117,41,1,0.4980564,0.27458770198859567,0
4,Video_4.mp4,117,41,2,0.5196912,0.0934164696749455,0
4,Video_4.mp4,117,41,3,0.7151383,0.5074140944900416,0
4,Video_4.mp4,117,41,4,0.9935738,0.9848564380939784,0
3,Video_4.mp4,117,43,0,0.52488154,0.12311244210168441,0
3,Video_4.mp4,117,43,1,0.5012841,0.1515412518216222,0
3,Video_4.mp4,117,43,2,0.5104022,0.11209678844524006,0
3,Video_4.mp4,117,43,3,0.9877402,0.9961404427245281,0
0,Video_4.mp4,117,48,0,0.9999999,0.8059467161612847,0
0,Video_4.mp4,117,48,1,0.521677,0.2994948278008285,0
0,Video_4.mp4,117,48,2,0.56327474,0.09637641412762767,0
4,Video_4.mp4,118,41,0,0.5432664,0.39297957765065045,0
4,Video_4.mp4,118,41,1,0.5007607,0.28275690527201414,0
4,Video_4.mp4,118,41,2,0.52154005,0.09621972008694155,0
4,Video_4.mp4,118,41,3,0.6894406,0.48457003897734974,0
4,Video_4.mp4,118,41,4,0.9909084,0.9966998531367003,0
3,Video_4.mp4,118,43,0,0.52112466,0.10711801217945584,0
3,Video_4.mp4,118,43,1,0.49068624,0.15137781498652975,0
3,Video_4.mp4,118,43,2,0.51713765,0.11513140283718636,0
3,Video_4.mp4,118,43,3,0.9854669,0.996184947318931,0
0,Video_4.mp4,118,48,0,0.9999999,0.9414911864355374,0
0,Video_4.mp4,118,48,1,0.521677,0.24581576694228113,0
0,Video_4.mp4,118,48,2,0.56327474,0.07384526659535436,0
4,Video_4.mp4,119,41,0,0.55698526,0.289838581722774,0
4,Video_4.mp4,119,41,1,0.5079214,0.2736196075546076,0
4,Video_4.mp4,119,41,2,0.5385251,0.08972510954731626,0
4,Video_4.mp4,119,41,3,0.6774633,0.44754786870274366,0
4,Video_4.mp4,119,41,4,0.9852389,0.9878391033775948,0
3,Video_4.mp4,119,43,0,0.5176385,0.0819042939678151,0
3,Video_4.mp4,119,43,1,0.4726218,0.15575297832612303,0
3,Video_4.mp4,119,43,2,0.5040481,0.1209216873934609,0
3,Video_4.mp4,119,43,3,0.9871741,0.9967176209048132,0
0,Video_4.mp4,119,48,0,0.9999999,0.9576992253335237,0
0,Video_4.mp4,119,48,1,0.521677,0.1807340007905082,0
0,Video_4.mp4,119,48,2,0.56327474,0.06830088040383013,0
4,Video_4.mp4,120,41,0,0.5531354,0.22237377566429084,0
4,Video_4.mp4,120,41,1,0.50877833,0.2642938948311392,0
4,Video_4.mp4,120,41,2,0.5323622,0.09254111679778809,0
4,Video_4.mp4,120,41,3,0.6849476,0.4246588249229857,0
4,Video_4.mp4,120,41,4,0.97532904,0.9918243578101965,0
3,Video_4.mp4,120,43,0,0.53333884,0.051251065800210126,0
3,Video_4.mp4,120,43,1,0.4775594,0.1432068279907453,0
3,Video_4.mp4,120,43,2,0.49790397,0.11178509810500543,0
3,Video_4.mp4,120,43,3,0.98842275,0.9961329683640544,0
0,Video_4.mp4,120,48,0,0.9999999,0.9706899474810653,0
0,Video_4.mp4,120,48,1,0.521677,0.13420754490462472,0
0,Video_4.mp4,120,48,2,0.56327474,0.05306973275287092,0
4,Video_4.mp4,121,41,0,0.5479413,0.18163889528659236,0
4,Video_4.mp4,121,41,1,0.50581414,0.2731326285427733,0
4,Video_4.mp4,121,41,2,0.54259634,0.0977035172696274,0
4,Video_4.mp4,121,41,3,0.6826942,0.39012385435280905,0
4,Video_4.mp4,121,41,4,0.984802,0.9825209102359999,0
3,Video_4.mp4,121,43,0,0.5423066,0.04008616424757768,0
3,Video_4.mp4,121,43,1,0.4938072,0.16333938162859746,0
3,Video_4.mp4,121,43,2,0.5160425,0.13525055757387983,0
3,Video_4.mp4,121,43,3,0.9843104,0.9930965383798341,0
0,Video_4.mp4,121,48,0,0.9999999,0.9629285089370643,0
0,Video_4.mp4,121,48,1,0.521677,0.11580898492316676,0
0,Video_4.mp4,121,48,2,0.56327474,0.05345824410172729,0
4,Video_4.mp4,122,41,0,0.5497688,0.16511957096311233,0
4,Video_4.mp4,122,41,1,0.5287967,0.263217817393877,0
4,Video_4.mp4,122,41,2,0.54309684,0.09912822026104683,0
4,Video_4.mp4,122,41,3,0.6336466,0.37310432857511144,0
4,Video_4.mp4,122,41,4,0.97926223,0.9919300415505069,0
3,Video_4.mp4,122,43,0,0.5255405,0.03494561012703752,0
3,Video_4.mp4,122,43,1,0.48765764,0.157980082883446,0
3,Video_4.mp4,122,43,2,0.50329715,0.12980359038258996,0
3,Video_4.mp4,122,43,3,0.9874099,0.9958591211104125,0
0,Video_4.mp4,122,48,0,0.9999999,0.9506492961087957,0
0,Video_4.mp4,122,48,1,0.521677,0.10905660587284598,0
0,Video_4.mp4,122,48,2,0.56327474,0.06293340677354142,0
4,Video_4.mp4,123,41,0,0.5480468,0.17475428952321886,0
4,Video_4.mp4,123,41,1,0.5383096,0.2636332475875753,0
4,Video_4.mp4,123,41,2,0.54344916,0.09615016328190405,0
4,Video_4.mp4,123,41,3,0.6210075,0.33852156120346116,0
4,Video_4.mp4,123,41,4,0.98763585,0.9949057383464224,0
3,Video_4.mp4,123,43,0,0.5358931,0.029062709229986286,0
3,Video_4.mp4,123,43,1,0.4931082,0.16060772555332356,0
3,Video_4.mp4,123,43,2,0.5050185,0.13195178230932375,0
3,Video_4.mp4,123,43,3,0.98923475,0.9964119212314404,0
0,Video_4.mp4,123,48,0,0.9999999,0.9383718576726474,0
0,Video_4.mp4,123,48,1,0.521677,0.13145632156752549,0
0,Video_4.mp4,123,48,2,0.56327474,0.04700765479982387,0
4,Video_4.mp4,124,41,0,0.56687635,0.18334300657055466,0
4,Video_4.mp4,124,41,1,0.5502795,0.23560308673233799,0
4,Video_4.mp4,124,41,2,0.53578067,0.09111802616811632,0
4,Video_4.mp4,124,41,3,0.6393883,0.3265844510403204,0
4,Video_4.mp4,124,41,4,0.9877103,0.9897655167131313,0
3,Video_4.mp4,124,43,0,0.53326905,0.04923057785639145,0
3,Video_4.mp4,124,43,1,0.4967409,0.150140861246152,0
3,Video_4.mp4,124,43,2,0.49587572,0.1141250671657656,0
3,Video_4.mp4,124,43,3,0.98395294,0.9891324665013382,0
0,Video_4.mp4,124,48,0,0.9999999,0.9139057704476308,0
0,Video_4.mp4,124,48,1,0.521677,0.1354446404539783,0
0,Video_4.mp4,124,48,2,0.56327474,0.08644708945273565,0
4,Video_4.mp4,125,41,0,0.5831613,0.20352746997757665,0
4,Video_4.mp4,125,41,1,0.5703018,0.2548493681931607,0
4,Video_4.mp4,125,41,2,0.56802386,0.09279845986418013,0
4,Video_4.mp4,125,41,3,0.60339665,0.2891668248873554,0
4,Video_4.mp4,125,41,4,0.983907,0.992802841541622,0
3,Video_4.mp4,125,43,0,0.5435919,0.04368053669817482,0
3,Video_4.mp4,125,43,1,0.5043259,0.16161807451950577,0
3,Video_4.mp4,125,43,2,0.5153837,0.12532968182669268,0
3,Video_4.mp4,125,43,3,0.9838241,0.9965600378851283,0
0,Video_4.mp4,125,48,0,0.9999999,0.9311612928387373,0
0,Video_4.mp4,125,48,1,0.521677,0.18574161087939045,0
0,Video_4.mp4,125,48,2,0.56327474,0.1582853322043149,0
4,Video_4.mp4,126,41,0,0.5755612,0.2023894217179676,0
4,Video_4.mp4,126,41,1,0.57334936,0.25774551927951267,0
4,Video_4.mp4,126,41,2,0.57502544,0.09152231970304955,0
4,Video_4.mp4,126,41,3,0.5684745,0.30485629854693314,0
4,Video_4.mp4,126,41,4,0.98263884,0.99161943162613,0
3,Video_4.mp4,126,43,0,0.52971363,0.0621461998193698,0
3,Video_4.mp4,126,43,1,0.49342248,0.1582727345444625,0
3,Video_4.mp4,126,43,2,0.505364,0.1210823135965171,0
3,Video_4.mp4,126,43,3,0.992422,0.9905138554717026,0
4,Video_4.mp4,127,41,0,0.573514,0.20033019450574027,0
4,Video_4.mp4,127,41,1,0.5633894,0.25870950249991614,0
4,Video_4.mp4,127,41,2,0.592922,0.08692009972002289,0
4,Video_4.mp4,127,41,3,0.5447674,0.3049569568384542,0
4,Video_4.mp4,127,41,4,0.98712397,0.9946689748633517,0
3,Video_4.mp4,127,43,0,0.52001226,0.06063732716483233,0
3,Video_4.mp4,127,43,1,0.49227136,0.16361252254150363,0
3,Video_4.mp4,127,43,2,0.5042478,0.12395722236413313,0
3,Video_4.mp4,127,43,3,0.99462056,0.9984026305631772,0
4,Video_4.mp4,128,41,0,0.5619751,0.19424520845234575,0
4,Video_4.mp4,128,41,1,0.54274356,0.24450539968210722,0
4,Video_4.mp4,128,41,2,0.578038,0.0816213893579747,0
4,Video_4.mp4,128,41,3,0.56683344,0.3091070036422456,0
4,Video_4.mp4,128,41,4,0.9846828,0.9890582661940189,0
3,Video_4.mp4,128,43,0,0.51955056,0.05919998388491661,0
3,Video_4.mp4,128,43,1,0.49379188,0.15452972959628508,0
3,Video_4.mp4,128,43,2,0.5057729,0.11334184696929538,0
3,Video_4.mp4,128,43,3,0.9963534,0.9969676964371145,0
4,Video_4.mp4,129,41,0,0.55026627,0.21224645838051986,0
4,Video_4.mp4,129,41,1,0.5448405,0.29286560476652546,0
4,Video_4.mp4,129,41,2,0.55637133,0.09323920276636863,0
4,Video_4.mp4,129,41,3,0.5866189,0.29189991965273143,0
4,Video_4.mp4,129,41,4,0.9871955,0.9848269097387432,0
3,Video_4.mp4,129,43,0,0.527069,0.06281048410092598,0
3,Video_4.mp4,129,43,1,0.49856204,0.16749718126130728,0
3,Video_4.mp4,129,43,2,0.5175267,0.13401036175782896,0
3,Video_4.mp4,129,43,3,0.9945874,0.9934792589650683,0
4,Video_4.mp4,130,41,0,0.5451259,0.20736678712552692,0
4,Video_4.mp4,130,41,1,0.562636,0.29870088584146565,0
4,Video_4.mp4,130,41,2,0.5712616,0.09513029916808682,0
4,Video_4.mp4,130,41,3,0.5916435,0.31870374802739443,0
4,Video_4.mp4,130,41,4,0.9902947,0.9941742769792744,0
3,Video_4.mp4,130,43,0,0.53040516,0.06032738670433004,0
3,Video_4.mp4,130,43,1,0.5020084,0.16001153319368863,0
3,Video_4.mp4,130,43,2,0.5215523,0.11784743170088678,0
3,Video_4.mp4,130,43,3,0.9960414,0.9942784481000367,0
4,Video_4.mp4,131,41,0,0.53754663,0.21294104768513689,0
4,Video_4.mp4,131,41,1,0.5467005,0.31637215239160116,0
4,Video_4.mp4,131,41,2,0.56151533,0.09581252222101688,0
4,Video_4.mp4,131,41,3,0.59163404,0.30608525235964257,0
4,Video_4.mp4,131,41,4,0.9925979,0.9953223375260161,0
3,Video_4.mp4,131,43,0,0.5406554,0.0613226124258839,0
3,Video_4.mp4,131,43,1,0.50491595,0.15895691496811498,0
3,Video_4.mp4,131,43,2,0.51794326,0.11203465059290911,0
3,Video_4.mp4,131,43,3,0.99536407,0.9980629035933642,0
4,Video_4.mp4,132,41,0,0.5491873,0.2073695868545442,0
4,Video_4.mp4,132,41,1,0.5599396,0.3025093681243093,0
4,Video_4.mp4,132,41,2,0.57174826,0.09284029166277126,0
4,Video_4.mp4,132,41,3,0.5880455,0.3214894106910583,0
4,Video_4.mp4,132,41,4,0.9902451,0.9929665228597413,0
3,Video_4.mp4,132,43,0,0.54370356,0.05962562035503292,0
3,Video_4.mp4,132,43,1,0.5073397,0.14623972826651377,0
3,Video_4.mp4,132,43,2,0.521265,0.1015106859143346,0
3,Video_4.mp4,132,43,3,0.9964924,0.9952249441830059,0
4,Video_4.mp4,133,41,0,0.53840643,0.20613629554365634,0
4,Video_4.mp4,133,41,1,0.541278,0.30830494109839957,0
4,Video_4.mp4,133,41,2,0.56263053,0.09130499891619079,0
4,Video_4.mp4,133,41,3,0.57241225,0.30514176711913593,0
4,Video_4.mp4,133,41,4,0.98714393,0.9973027512671406,0
3,Video_4.mp4,133,43,0,0.5499203,0.06041962036354977,0
3,Video_4.mp4,133,43,1,0.51117456,0.1523739307639094,0
3,Video_4.mp4,133,43,2,0.52808654,0.1039271064141618,0
3,Video_4.mp4,133,43,3,0.9974766,0.9983278931712826,0
4,Video_4.mp4,134,41,0,0.545719,0.21136103268999806,0
4,Video_4.mp4,134,41,1,0.5346675,0.3243807750181774,0
4,Video_4.mp4,134,41,2,0.568624,0.09122423412611043,0
4,Video_4.mp4,134,41,3,0.57931846,0.3116869864948509,0
4,Video_4.mp4,134,41,4,0.99124885,0.9940188494994943,0
3,Video_4.mp4,134,43,0,0.5570694,0.060247118889183965,0
3,Video_4.mp4,134,43,1,0.519495,0.16302123299362759,0
3,Video_4.mp4,134,43,2,0.5401554,0.11006447452289819,0
3,Video_4.mp4,134,43,3,0.99733204,0.9965103299090315,0
4,Video_4.mp4,135,41,0,0.55002075,0.20208876674779142,0
4,Video_4.mp4,135,41,1,0.5335225,0.3055806525776749,0
4,Video_4.mp4,135,41,2,0.55238974,0.08842179580191742,0
4,Video_4.mp4,135,41,3,0.60950124,0.3353221245106667,0
4,Video_4.mp4,135,41,4,0.98929197,0.9959727444550996,0
3,Video_4.mp4,135,43,0,0.5558866,0.061634386102446474,0
3,Video_4.mp4,135,43,1,0.5174228,0.1519806529361109,0
3,Video_4.mp4,135,43,2,0.5387471,0.10115265452994607,0
3,Video_4.mp4,135,43,3,0.9956007,0.9959243526625556,0
4,Video_4.mp4,136,41,0,0.5581833,0.2211411417734425,0
4,Video_4.mp4,136,41,1,0.55927026,0.3359751536111334,0
4,Video_4.mp4,136,41,2,0.56973433,0.10349778748816375,0
4,Video_4.mp4,136,41,3,0.6154182,0.31190677875915,0
4,Video_4.mp4,136,41,4,0.98727334,0.9847781254319791,0
3,Video_4.mp4,136,43,0,0.55477065,0.06063146226386494,0
3,Video_4.mp4,136,43,1,0.51431656,0.15181949727599944,0
3,Video_4.mp4,136,43,2,0.5362951,0.10825760790495885,0
3,Video_4.mp4,136,43,3,0.99292135,0.9801486103045158,0
4,Video_4.mp4,137,41,0,0.5476002,0.20639991680289657,0
